PIN,Property_Address,Property_Class,Census_Tract,Type_of_Residence,Rooms,Bedrooms,Basement,Fireplaces,Central_Air,Building_Square_Feet,Land_Square_Feet,Age,Longitude,Latitude,Walkscore,Walkfac,Sale_Price,Total_Baths,Log_Sale_Price
1.22741E+13,2554 N SPRUCE ST RIVER GROVE,202,811200,1,4,2,Full,0,1,828,4375,65,-87.84945639,41.92611128,39,Car-Dependent,153000,1,11.9381932
1.32822E+13,5119 W OAKDALE AVE,203,190200,1-story,6,3,Partial,0,0,1556,3750,84,-87.7549018,41.9339061,82,Very Walkable,185000,1,12.1281111
1.32043E+13,5633 W SCHOOL ST,203,151200,?,5,2,Full,0,0,1560,3780,81,-87.7679349,41.9401625,83,Very Walkable,290000,1,12.5776362
2.25311E+12,2107  ROBIN LN ROLLING MEADOWS,203,803902,1,5,3,Partial,0,1,1113,10020,59,-88.02414292,42.08693034,40,Car-Dependent,185000,1,12.1281111
1.23622E+13,2111 N 76TH AVE ELMWOOD PARK,203,811000,1,5,3,Full,0,1,1023,4250,63,-87.81549906,41.91836202,56,Somewhat Walkable,340000,1,12.7367009
2.4112E+13,9618 S TRUMBULL,207,821800,2-story,7,3,Partial,0,0,1166,7493,64,-87.7081673,41.7184499,71,Very Walkable,180000,1.5,12.10071213
1.52212E+13,2408 S 20TH AV,207,818000,2-story,6,4,Full,1,0,1561,6900,58,-87.8568362,41.8598785,54,Somewhat Walkable,177000,1.5,12.08390501
1.3363E+13,1922 N ALBANY,203,222600,?,7,4,Full,0,0,1485,3150,113,-87.7055131,41.9163433,88,Very Walkable,230000,1,12.34583459
1.90632E+13,4518 S GROVE AVE,202,820800,1-story,5,2,Full,0,0,946,5520,54,-87.7936056,41.8094423,31,Car-Dependent,120000,1,11.69524702
1.60233E+13,848 N HARDING AVE,203,231200,?,5,3,Full,0,0,1126,3125,90,-87.7251564,41.8968687,70,Somewhat Walkable,130000,1,11.77528973
1.63321E+13,5004 W 32ND PL,202,814200,1-story,4,3,Full,0,0,806,3625,88,-87.7490128,41.8340455,61,Somewhat Walkable,66000,1,11.09741002
1.31623E+13,4428 N CICERO AVE,203,150200,1-story,5,3,Partial,0,0,1386,2900,83,-87.7478993,41.961618,81,Very Walkable,350000,1,12.76568843
7.27305E+12,825  SIENNA DR SCHAUMBURG,203,804810,1,5,3,Partial,0,1,1120,9587,42,-88.0886158,42.01085977,46,Car-Dependent,210000,1.5,12.25486281
7.18303E+12,9  DRIFTWOOD CT STREAMWOOD,207,804711,2,7,3,Partial,1,1,1829,5396,36,-88.13890018,42.03462169,28,Car-Dependent,119000,1.5,11.68687877
1.8192E+13,6497 BLACKHAWK TRAIL,204,820101,1-story,6,3,Full,1,1,1849,23050,62,-87.8975799,41.7695776,39,Car-Dependent,425000,1.5,12.95984445
1.3133E+13,4316 N RICHMOND,203,160601,1-story,5,2,Full,0,0,1094,3875,84,-87.7023854,41.9599374,82,Very Walkable,469000,1,13.05835805
1.2294E+13,2752  BELLWOOD AVE MELROSE PARK,202,811702,5,4,2,Partial,0,1,792,11475,68,-87.89109059,41.92846572,55,Somewhat Walkable,95000,1,11.46163217
2.91923E+13,18509 RIVER RD,207,827600,2-story,8,4,Partial,0,1,1885,6200,41,-87.7047529,41.5534341,19,Car-Dependent,131500,2,11.78676213
5.34423E+12,2635  PRAIRIE AVE EVANSTON,205,808900,2,6,3,Full,0,1,1830,5668,95,-87.70063122,42.06546027,86,Very Walkable,425000,2.5,12.95984445
1.0154E+13,9157  KEELER AVE SKOKIE,203,807100,1,6,3,Full,1,1,1445,7948,59,-87.73222395,42.04771622,60,Somewhat Walkable,299000,1.5,12.60819885
6.22212E+12,16  WASHINGTON AVE STREAMWOOD,207,804310,2,6,3,Partial,0,1,1588,6356,28,-88.18486226,42.02476837,22,Car-Dependent,182500,1.5,12.11450545
7.16213E+12,830  WOODLAWN ST HOFFMAN ESTATES,203,804715,1,5,3,Full,0,1,1092,9490,52,-88.09917373,42.04204074,48,Car-Dependent,235000,2,12.36734079
1.31742E+13,4143 N MONITOR AVE,203,150402,1-story,5,3,Full,0,0,1152,3750,89,-87.7729703,41.9562135,67,Somewhat Walkable,415000,1,12.9360338
1.91742E+13,6104 S MENARD AV,203,640300,1-story,5,2,Full,0,0,1085,3780,85,-87.7670123,41.7813984,68,Somewhat Walkable,285000,1,12.56024446
9.19215E+12,710 E ALGONQUIN RD DES PLAINES,202,806300,1,6,3,Partial,0,1,999,6977,64,-87.90628871,42.03111381,52,Somewhat Walkable,227000,1.5,12.3327053
1.6351E+13,3133 S AVERS,203,830500,1-story,5,3,Partial,0,0,1225,3758,86,-87.7204222,41.8359277,77,Very Walkable,187500,1,12.14153412
1.80331E+13,4411 RAYMOND AVE,203,819400,1-story,7,4,Partial,0,0,1505,5360,63,-87.8544575,41.8102418,55,Somewhat Walkable,197000,1,12.19095901
2.8171E+13,15445 CONCHA CRT,203,824505,1-story,6,3,Partial,0,0,1248,6797,39,-87.7685499,41.6108409,35,Car-Dependent,254900,1.5,12.44862659
1.30713E+13,5310 N NEW ENGLAND AVE,205,100600,2-story,6,3,Full,0,1,1316,3720,65,-87.7989935,41.9775682,55,Somewhat Walkable,228000,1,12.33710091
1.62841E+13,2801 S 49TH AVE,205,814200,1-story,8,2,Partial,0,0,1839,3383,94,-87.7469026,41.841998,62,Somewhat Walkable,165000,2,12.01370075
3.01741E+13,110 FORESTDALE PK,203,826100,1-story,8,3,Full,1,1,1415,6711,75,-87.5282066,41.6025895,37,Car-Dependent,184900,1,12.12757042
1.8062E+13,3925 FOREST AVE,203,819801,1-story,6,3,Full,0,1,1392,8400,55,-87.9070079,41.8177493,41,Car-Dependent,309500,1.5,12.64271337
2.3353E+13,8430 PALOMA DR,203,823903,1-story,5,3,Partial,0,0,1050,21620,58,-87.8265565,41.6482893,20,Car-Dependent,231900,1,12.35406152
1.1221E+12,412  PARK BARRINGTON DR BARRINGTON,203,804202,1,4,2,Partial,1,1,1529,6177,28,-88.12932157,42.13438845,30,Car-Dependent,325000,2,12.69158046
1.02331E+13,8213 N CRAWFORD AVE SKOKIE,203,807500,1,5,2,Full,0,1,1772,5800,61,-87.72770867,42.03033913,72,Very Walkable,243000,2,12.40081672
2.03021E+13,7220 S MARSHFIELD,202,672000,1-story,4,2,Partial,0,0,924,3125,95,-87.6652218,41.762405,70,Very Walkable,119000,1,11.68687877
7.14412E+12,869  MORNINGSIDE DR SCHAUMBURG,208,804609,2,8,4,Full,1,1,3880,10437,16,-88.05632635,42.03970968,25,Car-Dependent,580000,2.5,13.27078338
1.01204E+12,115  GEORGE ST BARRINGTON,205,804202,2,6,4,Partial,1,1,1479,6900,90,-88.125995,42.1535624,84,Very Walkable,450000,3,13.01700286
2.70921E+13,14501 BEACON ST,203,824116,?,6,3,Full,0,1,1676,13260,71,-87.8587544,41.6266926,55,Somewhat Walkable,268000,1,12.49874226
1.30832E+13,4827 N MULLIGAN,203,110300,1-story,4,2,Partial,0,0,854,4836,60,-87.786435,41.96928,60,Somewhat Walkable,328000,1,12.70076889
1.92211E+13,6421 S KENNETH AV,203,650301,1-story,5,3,Full,0,1,1106,3750,56,-87.733364,41.7760027,74,Very Walkable,198500,1,12.19854438
2.8351E+13,17760 SPRINGFIELD AE,203,825504,1-story,5,3,Partial,0,1,1054,8400,24,-87.7120084,41.567052,37,Car-Dependent,156000,1.5,11.95761129
2.50111E+13,9116 S BELL,202,480100,1-story,4,2,Partial,0,0,704,3750,78,-87.6789355,41.7277026,66,Somewhat Walkable,65000,1,11.08214255
1.03241E+13,6737 N LORON AVE,207,120100,2-story,5,3,Partial,0,0,1665,6200,60,-87.7724756,42.0034768,43,Car-Dependent,487500,2,13.09704557
2.52931E+13,12501 S JUSTINE,202,821401,1-story,4,2,Full,0,0,840,3625,51,-87.6595195,41.6665092,68,Somewhat Walkable,135000,1,11.81303006
1.61731E+13,1016 S RIDGELAND AV,202,813100,1-story,6,3,Full,0,0,792,3780,99,-87.7838079,41.8701707,73,Very Walkable,249000,1,12.42520818
1.32913E+13,2834 MCVICKER,202,190401,1-story,4,2,Partial,0,0,693,3720,86,-87.777467,41.9321359,76,Very Walkable,224500,1,12.32163099
1.3041E+13,6285 N CALDWELL AVE,204,120200,?,7,4,Full,0,0,1872,4800,83,-87.7628605,41.9957647,72,Very Walkable,292000,1,12.58450908
1.93541E+13,3349 W 83RD PL,207,700402,2-story,6,3,Full,0,0,1150,4725,61,-87.7065813,41.7413175,64,Somewhat Walkable,192000,1.5,12.16525065
2.40522E+13,5921 W 89TH PL,203,822301,1-story,6,3,Full,0,1,1282,3540,34,-87.7693187,41.7293703,58,Somewhat Walkable,210000,1.5,12.25486281
1.22911E+13,3100  HABER AVE MELROSE PARK,203,811701,1,5,3,Partial,0,1,1096,17417,67,-87.90110547,41.93463139,33,Car-Dependent,165000,1,12.01370075
1.50721E+13,1304 HOWARD,202,816800,1-story,5,3,Full,0,1,864,6916,56,-87.9108591,41.8905347,57,Somewhat Walkable,197000,1,12.19095901
2.13308E+12,107  BABCOCK DR PALATINE,207,803607,2,7,4,Full,0,1,1561,8632,52,-88.0203196,42.1121896,23,Car-Dependent,230000,1.5,12.34583459
3.00831E+13,546 FREELAND AVE,203,825900,1-story,5,3,Full,0,0,1088,8884,57,-87.5350459,41.6202672,61,Somewhat Walkable,106900,1,11.5796491
1.51522E+13,1428 S 13TH AVE,203,817700,1-story,4,3,Partial,0,0,1199,5280,80,-87.8488173,41.8740008,56,Somewhat Walkable,125000,1,11.73606902
4.21108E+12,2345  GREENWOOD RD NORTHBROOK,204,801608,1,7,4,Partial,1,1,2355,5746,37,-87.84017439,42.10782767,42,Car-Dependent,325000,2,12.69158046
1.3264E+13,2741 N CENTRAL PK,202,220602,1-story,4,2,Partial,0,1,888,3125,109,-87.7169272,41.9313033,91,Walker's Paradise,222000,1,12.31043266
1.22743E+13,2428 N SPRUCE ST RIVER GROVE,202,811200,1,5,3,Full,0,1,967,4166,61,-87.84937475,41.92359848,35,Car-Dependent,91000,1,11.41861479
3.23223E+13,3316 ENTERPISE,202,829500,1-story,5,3,Full,0,0,906,5250,53,-87.7510589,41.7934465,49,Car-Dependent,109000,1,11.59910316
1.00711E+13,1730  CULVER LN GLENVIEW,203,808600,1,7,4,Partial,0,1,1583,11111,61,-87.80073398,42.06431324,41,Car-Dependent,410000,1,12.92391244
1.21233E+13,5207 N HARIEM,202,770901,1-story,5,3,Full,0,1,981,5250,50,-87.8068004,41.9757336,74,Very Walkable,280000,1,12.54254488
1.91421E+13,5650 S HOMAN AV,203,630900,1-story,5,3,Full,0,0,1376,3780,77,-87.7086598,41.7901568,76,Very Walkable,168000,1,12.03171926
1.93613E+13,8259 S TROY ST,203,700501,1-story,6,3,Full,0,0,1316,4585,57,-87.7006916,41.7426772,72,Very Walkable,151000,1.5,11.92503512
7.19413E+12,215  ISLINGTON LN SCHAUMBURG,203,804805,1,5,3,Partial,0,1,1317,10880,33,-88.13477946,42.02022128,57,Somewhat Walkable,274900,1.5,12.52416267
5.30406E+12,1141  HIBBARD RD WILMETTE,204,800700,5,8,4,Partial,1,1,2592,12500,60,-87.75199884,42.08461192,36,Car-Dependent,425000,2,12.95984445
1.03412E+13,6950  KOLMAR AVE LINCOLNWOOD,205,807900,2,6,4,Partial,1,1,1879,6000,71,-87.74333214,42.00782304,42,Car-Dependent,310000,1.5,12.64432758
4.06402E+12,3860  BORDEAUX DR NORTHBROOK,204,801601,1,9,5,Partial,1,1,3018,13253,45,-87.87571581,42.14304977,30,Car-Dependent,552000,2.5,13.22130333
1.80242E+13,8116 46TH ST,202,819200,?,6,3,Partial,0,1,973,8836,58,-87.8235619,41.8073719,49,Car-Dependent,202500,2.5,12.21849517
7.30214E+12,1109  LAURIE LN HANOVER PARK,203,804805,1,6,3,Partial,0,1,1230,7800,42,-88.13613832,42.01596583,44,Car-Dependent,142800,2,11.86920033
1.40723E+13,1701 W FARRAGUT AVE,205,30900,2-story,6,3,Full,0,1,1440,1661,109,-87.6722525,41.9768856,94,Walker's Paradise,400000,1.5,12.89921983
7.17107E+12,919  CHERRY DR SCHAUMBURG,203,804716,1,7,3,Partial,1,1,1720,8760,33,-88.12179101,42.0426777,22,Car-Dependent,250000,2,12.4292162
1.23641E+13,1935 N 72ND CT ELMWOOD PARK,205,810900,2,7,3,Partial,1,1,1542,5985,64,-87.80684396,41.91563155,65,Somewhat Walkable,176000,1,12.07823927
2.8362E+13,17536 DUNDEE AVE,202,825503,1-story,5,3,Partial,0,0,949,10500,54,-87.6766437,41.5707318,27,Car-Dependent,134000,1,11.80559508
2.00732E+13,2140 W GARFIELD BLVD,202,611600,1-story,5,2,Partial,0,0,858,3750,93,-87.6783617,41.7941008,47,Car-Dependent,165000,1,12.01370075
1.02112E+13,5357  WRIGHT TER SKOKIE,203,807300,1,6,2,Full,1,1,1142,7728,58,-87.76163675,42.0360915,68,Somewhat Walkable,277500,1,12.53357621
2.36303E+12,3002  THRUSH LN ROLLING MEADOWS,203,804000,1,6,4,Partial,1,1,1545,7954,61,-88.01831077,42.07297831,53,Somewhat Walkable,218000,2.5,12.29225034
1.31333E+13,4043 N ALBANY,203,160602,?,6,2,Full,0,1,1377,4688,100,-87.7053495,41.9552734,85,Very Walkable,330000,1,12.70684793
2.81721E+13,5649 151ST ST,207,824505,2-story,6,4,Partial,0,1,1566,7700,43,-87.7586122,41.617252,29,Car-Dependent,174000,2.5,12.06681058
2.90541E+13,14328 S EMERALD,207,826700,2-story,5,2,Full,0,0,1199,4020,58,-87.6405192,41.6339632,38,Car-Dependent,100000,1,11.51292546
1.041E+12,375 W COUNTY LINE RD BARRINGTON HILLS,204,804201,1,9,5,Partial,2,1,2961,450890,72,-88.19863636,42.15287453,0,Car-Dependent,505000,2,13.13231371
1.9114E+13,5136 S CHRISTIANA,203,630300,1-story,5,2,Full,0,0,1095,3150,73,-87.7076206,41.7996497,69,Somewhat Walkable,200000,1,12.20607265
7.31217E+12,6862  ORCHARD LN HANOVER PARK,203,804804,1,7,4,Partial,0,1,1419,7118,51,-88.13028271,41.99719137,40,Car-Dependent,145000,2.5,11.88448902
2.42431E+13,11527 S ROGOWSKI DR,203,823304,1-story,6,3,Partial,0,0,1250,5286,53,-87.6978812,41.6833149,60,Somewhat Walkable,155000,1,11.9511804
3.23341E+13,3025 SANDY RIDGE,203,829600,1-story,5,3,Partial,1,1,1283,9480,10,-87.6212989,41.4759486,8,Car-Dependent,192900,2,12.1699272
2.50313E+13,79 E 89TH PL,207,440600,2-story,7,3,Full,1,1,1869,4032,4,-87.6210483,41.7316153,36,Car-Dependent,271501,2,12.5117211
1.30813E+13,6230 W FOSTER,202,110300,1-story,4,2,Full,0,1,798,3125,48,-87.7842341,41.975866,63,Somewhat Walkable,149000,1,11.91170158
1.32732E+13,4515 W ALTGELD,203,200200,1-story,6,3,Full,0,0,1325,4686,88,-87.7396939,41.9260329,78,Very Walkable,245000,1,12.40901349
1.9252E+13,7121 S TALMAN,202,661000,1-story,4,2,Full,0,0,768,3780,81,-87.6890928,41.763906,74,Very Walkable,220000,1.5,12.30138283
1.61732E+13,1184 S RIDGELAND AVE,205,813100,2-story,6,3,Full,0,1,1352,3150,79,-87.783683,41.8658346,71,Very Walkable,204000,1,12.22587527
1.03432E+13,6400 N KNOX AVE LINCOLNWOOD,204,807900,1,7,3,Partial,1,1,2162,6730,55,-87.74492185,41.99757221,58,Somewhat Walkable,347500,2.5,12.75851994
2.82531E+13,3103 WOODWORTH PL,203,825503,1-story,6,4,Partial,1,1,1412,6650,52,-87.6914513,41.5759611,62,Somewhat Walkable,132000,1,11.7905572
7.213E+12,1018  HELENE LN SCHAUMBURG,203,804808,1,5,3,Partial,1,1,1326,9344,50,-88.10550406,42.02527536,36,Car-Dependent,263000,2,12.47990931
2.7224E+13,11020 S ROBERTS RD,202,824108,?,6,3,Partial,1,1,1520,7475,32,-87.8173227,41.6909488,53,Somewhat Walkable,263000,2,12.47990931
2.03232E+13,8514 S BISHOP,203,711100,1-story,5,3,Full,1,0,1102,3125,87,-87.6597506,41.7389381,75,Very Walkable,145000,1,11.88448902
1.41711E+13,PO BOX 57269,206,31700,2-story,9,5,Full,0,0,2550,8100,115,-87.6297982,41.8781136,99,Walker's Paradise,525000,1,13.17115354
6.23412E+12,711 E STREAMWOOD BLVD STREAMWOOD,203,804306,1,5,3,Partial,0,1,1082,7155,48,-88.16455119,42.02370659,30,Car-Dependent,160000,1,11.98292909
9.10301E+12,9425  LINNEA LN DES PLAINES,203,806104,1,6,3,Full,0,1,1344,20250,59,-87.86089108,42.05769732,40,Car-Dependent,470000,1,13.06048797
1.5332E+13,1014 BARNSDALE RD,202,818900,1-story,6,4,Full,0,1,885,6250,57,-87.8661578,41.8332431,53,Somewhat Walkable,247000,1.5,12.41714362
2.81432E+13,15608 LAWNDALE AV,203,824900,1-story,4,3,Partial,1,0,1184,3990,57,-87.6947699,41.5936453,56,Somewhat Walkable,76500,1,11.24504602
1.91432E+13,3727 W 61ST PL,203,650100,1-story,5,2,Full,0,0,1058,3750,86,-87.7166651,41.7812665,77,Very Walkable,129000,1,11.76756768
3.13632E+13,149 BLACKHAWK DR,202,830400,1-story,4,2,Partial,0,0,949,8520,53,-87.6897571,41.4709533,21,Car-Dependent,122900,1,11.7191263
1.30332E+13,5715 N KILBOURN AVE,202,120300,1-story,5,2,Full,0,0,992,3888,63,-87.7406345,41.9850443,48,Car-Dependent,290000,1,12.5776362
2.91432E+13,1041 E 161ST ST,207,827802,2-story,7,4,Full,0,0,1922,6875,50,-87.5913054,41.6025608,69,Somewhat Walkable,150000,2,11.91839057
1.32341E+13,3427 W SCHOOL,203,831100,?,6,3,Full,0,0,1077,2758,100,-87.7137759,41.9409127,85,Very Walkable,240000,1.5,12.3883942
2.52841E+13,12419 S STEWART,202,530503,1-story,6,3,Full,0,0,942,4340,82,-87.6316908,41.6681984,39,Car-Dependent,160000,1,11.98292909
1.41832E+13,2022 W WARNER AVE,203,50200,2-story,11,4,Full,0,1,2164,4687,105,-87.6797896,41.957063,94,Walker's Paradise,570000,4,13.25339164
1.91422E+13,5717 S CHRISTIANA,203,630900,1-story,5,2,Full,0,0,1017,3780,89,-87.7068422,41.78931,81,Very Walkable,120000,1,11.69524702
1.31133E+13,4844 N MONTICELLO,203,140301,1-story,6,3,Full,0,0,1223,3750,87,-87.7197726,41.9696603,89,Very Walkable,380000,2,12.84792653
1.5072E+13,1201 N ASHBEL AVE,202,816800,1-story,5,3,Full,0,1,925,6420,51,-87.91126,41.892496,48,Car-Dependent,237500,1,12.3779229
2.5063E+13,9211 S OAKLEY,206,720100,2-story,6,4,Partial,0,0,2294,6473,63,-87.6794747,41.7260805,73,Very Walkable,380000,2,12.84792653
7.16102E+12,1037 S WARWICK CIR HOFFMAN ESTATES,207,804716,2,6,3,Partial,1,1,1815,7735,38,-88.10459036,42.04160819,57,Somewhat Walkable,350000,2.5,12.76568843
2.52211E+13,11420 S PRAIRIE AV,205,491400,2-story,7,3,Full,0,0,1488,6250,104,-87.6170567,41.6865947,79,Very Walkable,121500,1.5,11.70766954
1.21421E+13,7962 W MONTROSE AVE NORRIDGE,202,810501,1,4,2,Full,0,1,950,5200,60,-87.82893766,41.9597813,43,Car-Dependent,244000,1.5,12.4049235
2.52232E+13,11842 S PRAIRIE,203,530100,1-story,5,3,Full,0,0,1192,3375,45,-87.6168831,41.6786341,62,Somewhat Walkable,98000,1,11.49272276
6.34413E+12,321 S HICKORY AVE BARTLETT,207,804505,2,7,4,Partial,1,1,1950,11139,29,-88.18696316,41.98923713,56,Somewhat Walkable,251000,2.5,12.43320822
1.3292E+13,3122 N MANGO,203,190402,?,6,3,Full,0,1,1642,3720,83,-87.770395,41.9374217,82,Very Walkable,426000,2,12.96219463
1.0113E+13,2428  PROSPECT AVE EVANSTON,203,809000,1,7,3,Full,1,1,1529,5856,63,-87.72592164,42.06155873,52,Somewhat Walkable,590000,1,13.28787782
2.01207E+12,3976 N WILKE RD ARLINGTON HEIGHTS,203,803612,1,6,3,Full,1,1,1514,11040,28,-88.00494949,42.15005931,30,Car-Dependent,375000,1.5,12.8346813
1.90622E+13,4232 S SCOVILLE AVE,203,820700,1-story,4,2,Full,0,0,1008,4880,51,-87.7864208,41.8148946,31,Car-Dependent,157500,1,11.96718074
2.8182E+13,6600 FORESTVIEW DR,203,824506,1-story,7,3,Partial,0,1,1296,6820,38,-87.7806184,41.6150089,17,Car-Dependent,165000,1,12.01370075
1.02421E+13,1804  GREENLEAF ST EVANSTON,203,809700,5,5,2,Full,0,1,1372,3232,90,-87.69811577,42.03728595,70,Somewhat Walkable,231750,1,12.35341448
9.19216E+12,976 S WOLF RD DES PLAINES,202,770601,1,6,3,Partial,0,1,858,7150,65,-87.90943373,42.03503775,52,Somewhat Walkable,160000,1.5,11.98292909
1.50322E+13,910 NORWOOD,207,816200,2-story,7,3,Partial,0,1,1827,6498,52,-87.8460929,41.9019395,68,Somewhat Walkable,325000,1.5,12.69158046
2.02731E+13,7652 S CALUMENT AVE,203,691300,1-story,6,3,Partial,0,0,1118,4800,68,-87.6169602,41.7550061,81,Very Walkable,200000,1,12.20607265
1.62042E+13,1928 S 56TH CT,203,813600,1-story,5,2,Full,0,1,1002,4158,94,-87.765509,41.8532201,85,Very Walkable,154000,2,11.94470788
8.33304E+12,1224  CYPRESS LN ELK GROVE VILLAGE,203,770300,1,6,3,Partial,0,1,1378,8243,52,-87.99402522,41.99724173,26,Car-Dependent,160000,2,11.98292909
1.23641E+13,1810 N 73RD AVE ELMWOOD PARK,204,810900,1,8,4,Partial,1,1,2187,5000,69,-87.80869535,41.91285635,71,Very Walkable,389000,2,12.87133462
9.29302E+12,2284  WESTVIEW DR DES PLAINES,205,770602,2,8,4,Partial,1,1,2127,9850,76,-87.9036255,42.01070956,27,Car-Dependent,228000,2,12.33710091
4.10113E+12,1902  REDWOOD LN NORTHBROOK,203,801500,1,6,3,Partial,0,1,1105,13552,61,-87.82679495,42.13574949,63,Somewhat Walkable,475000,1,13.07107008
1.51022E+13,19 S 17TH AVE,205,817200,2-story,7,3,Full,0,0,1224,4725,94,-87.8539204,41.8891393,72,Very Walkable,93600,1,11.44678566
1.92641E+13,7733 S HOMAN,203,700100,1-story,5,3,Partial,0,0,1043,3780,52,-87.7070913,41.7523751,43,Car-Dependent,162900,1,12.00089179
9.2512E+12,239  EDGEMONT LN PARK RIDGE,203,805502,1,6,4,Full,0,1,1458,8025,54,-87.81711835,42.02286912,72,Very Walkable,320000,2.5,12.67607627
1.33221E+13,2209 N MENARD AV,202,191302,1-story,4,3,Full,0,1,870,3125,48,-87.7705089,41.9205776,76,Very Walkable,212000,1,12.26434155
3.20541E+13,18857 QUEENS RD,203,828602,1-story,7,4,Partial,0,1,1706,8679,46,-87.6377244,41.5463084,38,Car-Dependent,205000,2.5,12.23076526
1.0243E+13,833  GREY AVE EVANSTON,203,810301,1,5,3,Partial,1,1,1098,8550,63,-87.70199449,42.03323049,65,Somewhat Walkable,276000,1,12.52815614
3.0322E+13,3629 178TH ST,203,828000,?,6,4,Full,0,1,1152,6000,64,-87.5284385,41.5718037,38,Car-Dependent,140000,1,11.8493977
2.42141E+13,11623 S LARAMIE AV,207,823200,2-story,6,3,Partial,0,0,1520,15720,50,-87.7487203,41.6809821,19,Car-Dependent,198000,1.5,12.19602231
2.9223E+13,16842 SOUTH PARK AVE,204,827805,?,7,4,Partial,1,0,2286,17860,79,-87.6075873,41.5879737,35,Car-Dependent,178000,2,12.08953883
1.2254E+13,2715 N 75TH AVE ELMWOOD PARK,203,810701,1,6,3,Full,0,1,1286,4250,108,-87.81342695,41.92957427,77,Very Walkable,185000,1.5,12.1281111
1.9334E+13,5156 W 85TH ST,203,821102,?,6,3,Partial,0,0,1140,9800,57,-87.7504412,41.7382558,50,Car-Dependent,142000,1,11.86358234
3.1364E+13,27 APPLE CT,202,830300,1-story,5,2,Partial,0,0,974,7103,60,-87.6778185,41.475557,51,Somewhat Walkable,65000,1,11.08214255
8.24312E+12,725  JILL CT DES PLAINES,203,805112,1,5,3,Full,0,1,1283,8114,44,-87.93903164,42.02819211,68,Somewhat Walkable,235000,1.5,12.36734079
3.23332E+13,3221 PHILLIPS AV,203,829600,1-story,4,3,Full,0,0,1008,3125,37,-87.6302573,41.4725994,54,Somewhat Walkable,110000,1,11.60823564
1.21121E+13,8042 W BERWYN AVE,203,100500,1-story,6,3,Full,0,1,1576,9480,58,-87.8286295,41.9757408,43,Car-Dependent,360000,1.5,12.79385931
2.1313E+13,1672 JEANEL,203,460302,1-story,5,3,Full,0,0,1128,4125,57,-88.2437985,41.7920762,9,Car-Dependent,116000,1,11.66134547
1.31312E+13,4514 N WHIPPLE ST,205,140800,2-story,6,3,Full,0,0,1288,3750,104,-87.7048876,41.9635488,87,Very Walkable,365000,1,12.80765263
2.42641E+13,3432 W 124TH ST,203,823400,1-story,5,3,Full,0,1,1026,7056,44,-87.7065428,41.6681157,33,Car-Dependent,209000,1,12.25008953
9.24327E+12,8296 N WISNER ST NILES,203,805401,1,6,4,Partial,0,1,1425,6250,60,-87.82512204,42.03221952,41,Car-Dependent,220900,1.5,12.30546539
2.35407E+12,365 S ELMWOOD LN PALATINE,204,804109,1,10,5,Partial,1,1,2573,21475,55,-88.03088877,42.06742255,33,Car-Dependent,480000,2.5,13.08154138
2.9074E+13,14747 S HONORE AVE,202,826901,1-story,5,3,Full,0,0,847,3125,78,-87.6617446,41.6209483,47,Car-Dependent,73900,1,11.21046811
2.41923E+13,11416 S NEENAH AV,207,823102,2-story,7,4,Partial,0,1,1981,10087,55,-87.7824629,41.6841555,37,Car-Dependent,252000,2,12.43718437
1.32823E+13,5053 W WOLFRAM,203,190200,1-story,5,3,Full,0,1,1152,3750,89,-87.7535944,41.9321376,84,Very Walkable,245000,1,12.40901349
1.60832E+13,200 S HUMPHREY,206,812600,2-story,7,3,Full,0,0,2317,6821,107,-87.7760835,41.8851821,73,Very Walkable,490000,1.5,13.10216067
4.17202E+12,2930  KOEPKE RD NORTHBROOK,203,801606,1,6,3,Partial,0,1,1163,17820,55,-87.85226537,42.12253237,16,Car-Dependent,320000,1,12.67607627
1.62012E+13,1504 S CUYLER,203,814600,1-story,5,3,Full,0,0,1105,3780,83,-87.7825663,41.8598684,70,Somewhat Walkable,262000,1,12.47609978
2.4341E+13,4620 131ST ST,203,823302,1-story,5,3,Full,0,0,1363,12810,51,-87.7317482,41.6548733,26,Car-Dependent,237000,1,12.37581542
1.3174E+13,4314 N MASON AVE,203,150402,?,7,3,Full,1,1,1792,3750,88,-87.776045,41.9590217,62,Somewhat Walkable,407000,2,12.91656846
1.8174E+13,6030 S PECK AVE,203,820104,1-story,6,3,Partial,1,0,1276,17200,59,-87.8866144,41.7798591,27,Car-Dependent,333500,1,12.71739814
